,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
0,1,Bitcoin,BTC,bitcoin,11806,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19785712.0,19785712.0,False,,1,,,,2024-11-22T04:26:00.000Z,98943.29277542506,101415811142.62772,25.3769,-0.15910836,2.38873578,12.87605827,47.66467729,54.48211075,54.64576128,1957663495186.2407,59.3728,2077809148283.93,,2024-11-22T04:26:00.000Z,,,,,,2024-11-21 23:27:05.468796
1,1027,Ethereum,ETH,ethereum,9580,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120428391.07998496,120428391.07998496,True,,2,,,,2024-11-22T04:26:00.000Z,3405.373028522551,52320893880.39434,66.6957,1.38802152,9.9008477,11.54628063,30.44440448,27.20758338,23.85593104,410103594852.14655,12.4378,410103594852.15,,2024-11-22T04:26:00.000Z,,,,,,2024-11-21 23:27:05.468796
2,825,Tether USDt,USDT,tether,104679,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,130718783155.73712,131944368177.92067,True,,3,,,,2024-11-22T04:26:00.000Z,1.0006356018289104,198261216792.50638,33.0105,0.07825575,-0.01860259,0.05075144,0.1340996,0.05855686,0.00608704,130801868253.38385,3.9591,132028232259.65,,2024-11-22T04:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-21 23:27:05.468796
3,5426,Solana,SOL,solana,793,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474698955.0048034,588791338.6582927,True,,4,,,,2024-11-22T04:26:00.000Z,262.32759745705965,11306860282.644396,73.0229,-0.09391913,11.0391964,26.64441614,58.8020634,78.13456647,71.02307362,124526636381.78694,3.7709,154456217273.76,,2024-11-22T04:26:00.000Z,,,,,,2024-11-21 23:27:05.468796
4,1839,BNB,BNB,bnb,2286,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010586.61,144010586.61,False,,5,,,,2024-11-22T04:26:00.000Z,634.3832702515691,2838588151.9732447,26.7106,-0.13928331,5.43072282,2.4730775,7.67528607,6.67404408,9.55598179,91357906884.49864,2.7665,91357906884.5,,2024-11-22T04:26:00.000Z,,,,,,2024-11-21 23:27:05.468796
5,52,XRP,XRP,xrp,1433,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-22T04:26:00.000Z,1.412969666541948,15928602262.983,145.9553,2.95219405,29.84180008,71.56744928,166.17169343,138.28931316,132.28379633,80442118270.41566,2.436,141296966654.19,,2024-11-22T04:26:00.000Z,,,,,,2024-11-21 23:27:05.468796
6,74,Dogecoin,DOGE,dogecoin,1105,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146891846383.70523,146891846383.70523,True,,7,,,,2024-11-22T04:26:00.000Z,0.39542841446929916,8766498019.387142,8.2807,-0.25890469,4.83494196,8.54439537,186.63131423,266.22041706,251.2646222,58085209913.97642,1.7616,58085209913.98,,2024-11-22T04:26:00.000Z,,,,,,2024-11-21 23:27:05.468796
7,3408,USDC,USDC,usd-coin,23266,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,38296748101.74948,38296748101.74948,False,,8,,,,2024-11-22T04:26:00.000Z,0.9997690950672807,14713120613.515615,27.3146,0.04828756,-0.01847237,0.00113668,-0.01588351,-0.02606852,-0.01272938,38287905193.70568,1.1612,38287905193.71,,2024-11-22T04:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-21 23:27:05.468796
8,2010,Cardano,ADA,cardano,1358,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35052930435.62651,44994880168.24164,False,,9,,,,2024-11-22T04:26:00.000Z,0.8953162063539933,3230749356.8203583,-11.3264,2.54129043,15.59666221,50.95797356,147.13490317,151.44484594,128.98734434,31383456699.215557,0.9504,40289229285.93,,2024-11-22T04:26:00.000Z,,,,,,2024-11-21 23:27:05.468796
9,1958,TRON,TRX,tron,1072,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86352765319.62715,86352797943.52693,True,,10,,,,2024-11-22T04:26:00.000Z,0.20098550228799125,899237413.035364,15.3444,0.04533568,2.72403789,12.72757726,25.36847839,32.49295023,24.41810318,17355653911.722294,0.5264,17355660468.65,,2024-11-22T04:26:00.000Z,,,,,,2024-11-21 23:27:05.468796
10,5805,Avalanche,AVAX,avalanche,805,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409106234.0185676,447442534.0185676,False,,11,,,,2024-11-22T04:26:00.000Z,36.35730001239592,962243164.0001062,22.4359,-0.70671713,9.69793897,16.19456433,33.29228636,31.14317302,37.9820407,14873998087.154516,0.4504,26022690910.17,,2024-11-22T04:26:00.000Z,,,,,,2024-11-21 23:27:05.468796
11,5994,Shiba Inu,SHIB,shiba-inu,907,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260483304199.2,589512450521971.5,False,,12,,,,2024-11-22T04:26:00.000Z,2.500374776335784e-05,1427633070.068271,27.982,0.05415721,6.44513858,6.79779822,39.52438652,70.02768511,64.05414175,14733720491.452532,0.4468,14740020616.21,,2024-11-22T04:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-11-21 23:27:05.468796
12,11419,Toncoin,TON,toncoin,616,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2546756632.4402313,5115782378.654452,True,,13,3414166606.0,18992430033.92611,,2024-11-22T04:26:00.000Z,5.562830472464093,467704833.3370475,42.9938,0.0451892,5.38129854,6.20381704,7.13899201,-1.46254346,-17.45840664,14167175400.888554,0.429,28458230106.47,,2024-11-22T04:26:00.000Z,,,,,,2024-11-21 23:27:05.468796
13,20947,Sui,SUI,sui,420,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2845750695.583888,10000000000.0,False,,14,,,,2024-11-22T04:26:00.000Z,3.6291846276700257,1878620041.4419098,18.3049,1.35711727,4.56610991,15.15209433,89.94110924,125.4558593,265.66027826,10327754678.59433,0.3127,36291846276.7,,2024-11-22T04:26:00.000Z,,,,,,2024-11-21 23:27:05.468796
14,1831,Bitcoin Cash,BCH,bitcoin-cash,949,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19791581.25,19791581.25,False,,15,,,,2024-11-22T04:26:00.000Z,493.85662329976554,2235477147.4488664,263.1039,-1.07802059,6.03856634,18.22251078,39.30711832,43.46611782,36.964213,9774203485.887953,0.296,10370989089.3,,2024-11-22T04:26:00.000Z,,,,,,2024-11-21 23:27:05.468796
0,1,Bitcoin,BTC,bitcoin,11806,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19785712.0,19785712.0,False,,1,,,,2024-11-22T04:27:00.000Z,98940.14006727106,101409666282.58798,25.2889,-0.13597032,2.4472082,12.68771986,47.60087353,54.53992154,54.60729788,1957601116610.6858,59.2411,2077742941412.69,,2024-11-22T04:27:00.000Z,,,,,,2024-11-21 23:28:05.653914
1,1027,Ethereum,ETH,ethereum,9580,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120428391.07998496,120428391.07998496,True,,2,,,,2024-11-22T04:27:00.000Z,3412.6959644798562,52344803332.36574,66.6853,1.24591125,10.07412656,11.59284999,30.65073446,27.55101597,24.07775164,410985484247.4666,12.4373,410985484247.47,,2024-11-22T04:27:00.000Z,,,,,,2024-11-21 23:28:05.653914
2,825,Tether USDt,USDT,tether,104679,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,130718783155.73712,131944368177.92067,True,,3,,,,2024-11-22T04:27:00.000Z,1.0007654451979298,198284271632.8292,32.9554,-0.01891795,-0.00550048,0.04299642,0.10514458,0.05806188,0.00527488,130818841220.5829,3.9596,132045364360.94,,2024-11-22T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-21 23:28:05.653914
3,5426,Solana,SOL,solana,793,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474698955.0048034,588791338.6582927,True,,4,,,,2024-11-22T04:27:00.000Z,262.3422782508584,11306818945.36931,72.88,-0.20630611,11.0481795,26.68650908,58.82174179,78.15570534,70.91050818,124533605339.26184,3.7711,154464861197.99,,2024-11-22T04:27:00.000Z,,,,,,2024-11-21 23:28:05.653914
4,1839,BNB,BNB,bnb,2286,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010586.61,144010586.61,False,,5,,,,2024-11-22T04:27:00.000Z,634.4515682334145,2839551963.584543,26.7333,-0.19728326,5.43536796,2.47331894,7.68763467,6.75613528,9.56205026,91367742516.92847,2.7668,91367742516.93,,2024-11-22T04:27:00.000Z,,,,,,2024-11-21 23:28:05.653914
5,52,XRP,XRP,xrp,1433,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-22T04:27:00.000Z,1.41109474591756,15935848194.403688,145.958,2.78898149,29.69429499,71.37255432,165.88280811,138.06000653,131.98804489,80335376710.29161,2.4327,141109474591.76,,2024-11-22T04:27:00.000Z,,,,,,2024-11-21 23:28:05.653914
6,74,Dogecoin,DOGE,dogecoin,1105,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146891846383.70523,146891846383.70523,True,,7,,,,2024-11-22T04:27:00.000Z,0.3955012341474679,8769834534.125742,8.3438,-0.21291246,4.85494116,8.71903655,186.78913764,266.59353017,251.13920512,58095906530.95569,1.7581,58095906530.96,,2024-11-22T04:27:00.000Z,,,,,,2024-11-21 23:28:05.653914
7,3408,USDC,USDC,usd-coin,23266,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,38296748101.74948,38296748101.74948,False,,8,,,,2024-11-22T04:27:00.000Z,0.9997579065496888,14715043136.360106,27.2859,-0.02237197,-0.02290342,-0.0109736,-0.03478433,-0.04209277,-0.02268495,38287476709.86583,1.1587,38287476709.87,,2024-11-22T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-21 23:28:05.653914
8,2010,Cardano,ADA,cardano,1358,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35052930435.62651,44994880168.24164,False,,9,,,,2024-11-22T04:27:00.000Z,0.8950427458216969,3235355482.0165243,-11.1897,2.50704326,15.54954705,51.12782278,147.22148111,151.58640972,129.01977547,31373871106.20008,0.9501,40276923561.98,,2024-11-22T04:27:00.000Z,,,,,,2024-11-21 23:28:05.653914
9,1958,TRON,TRX,tron,1072,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86352765319.62715,86352797943.52693,True,,10,,,,2024-11-22T04:27:00.000Z,0.20102326784850238,899393050.1018713,15.3393,0.06178382,2.7475694,12.79190333,25.36419389,32.54138044,24.38630043,17358915072.30628,0.5253,17358921630.47,,2024-11-22T04:27:00.000Z,,,,,,2024-11-21 23:28:05.653914
10,5805,Avalanche,AVAX,avalanche,805,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409106234.0185676,447442534.0185676,False,,11,,,,2024-11-22T04:27:00.000Z,36.39128924948449,962506199.0656176,22.4369,-0.69984205,9.79061123,16.59250478,33.48192626,31.38385689,37.99434612,14887903295.936985,0.4508,26047018663.08,,2024-11-22T04:27:00.000Z,,,,,,2024-11-21 23:28:05.653914
11,5994,Shiba Inu,SHIB,shiba-inu,907,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260483304199.2,589512450521971.5,False,,12,,,,2024-11-22T04:27:00.000Z,2.5014351317088862e-05,1427928832.4184666,28.01,0.06173262,6.45400069,7.02852396,39.63353253,70.20328771,64.13238488,14739968746.648815,0.4461,14746271543.15,,2024-11-22T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-11-21 23:28:05.653914
12,11419,Toncoin,TON,toncoin,616,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2546756632.4402313,5115782378.654452,True,,13,3414166606.0,18997668259.91421,,2024-11-22T04:27:00.000Z,5.564364734435637,467830152.62607515,43.0055,0.03638226,5.40767523,6.31943916,7.21186077,-1.40386277,-17.41223325,14171082792.740484,0.4291,28466079056.83,,2024-11-22T04:27:00.000Z,,,,,,2024-11-21 23:28:05.653914
13,20947,Sui,SUI,sui,420,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2845750695.583888,10000000000.0,False,,14,,,,2024-11-22T04:27:00.000Z,3.630740469322094,1878630432.3808293,18.2853,1.29580184,4.68568316,15.16840927,90.14058462,125.06690584,265.56216141,10332182216.05792,0.3129,36307404693.22,,2024-11-22T04:27:00.000Z,,,,,,2024-11-21 23:28:05.653914
14,1831,Bitcoin Cash,BCH,bitcoin-cash,949,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19791581.25,19791581.25,False,,15,,,,2024-11-22T04:27:00.000Z,493.8938889438821,2233724071.215089,261.2866,-1.14699453,6.08182297,18.27852346,39.39682615,43.77304709,36.93973272,9774941031.91132,0.296,10371771667.82,,2024-11-22T04:27:00.000Z,,,,,,2024-11-21 23:28:05.653914
0,1,Bitcoin,BTC,bitcoin,11806,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19785712.0,19785712.0,False,,1,,,,2024-11-22T04:27:00.000Z,98940.14006727106,101409666282.58798,25.2889,-0.13597032,2.4472082,12.68771986,47.60087353,54.53992154,54.60729788,1957601116610.6858,59.2411,2077742941412.69,,2024-11-22T04:27:00.000Z,,,,,,2024-11-21 23:29:06.782863
1,1027,Ethereum,ETH,ethereum,9580,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120428391.07998496,120428391.07998496,True,,2,,,,2024-11-22T04:27:00.000Z,3412.6959644798562,52344803332.36574,66.6853,1.24591125,10.07412656,11.59284999,30.65073446,27.55101597,24.07775164,410985484247.4666,12.4373,410985484247.47,,2024-11-22T04:27:00.000Z,,,,,,2024-11-21 23:29:06.782863
2,825,Tether USDt,USDT,tether,104679,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,130718783155.73712,131944368177.92067,True,,3,,,,2024-11-22T04:28:00.000Z,1.0010923238006704,198250289114.6306,32.9012,0.0371285,0.0508025,0.08759498,0.20119742,0.09671505,0.04683298,130861570393.7728,3.9609,132088494151.65,,2024-11-22T04:28:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-21 23:29:06.782863
3,5426,Solana,SOL,solana,793,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474698955.0048034,588791338.6582927,True,,4,,,,2024-11-22T04:28:00.000Z,262.24078728535335,11314318502.6342,72.9361,-0.52748581,10.83156779,26.61221989,58.74757826,78.10155239,70.86092154,124485427683.99417,3.7697,154405104196.55,,2024-11-22T04:28:00.000Z,,,,,,2024-11-21 23:29:06.782863
4,1839,BNB,BNB,bnb,2286,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010586.61,144010586.61,False,,5,,,,2024-11-22T04:28:00.000Z,634.7019053918668,2839306462.1171346,26.7011,-0.24007718,5.38013297,2.5204602,7.71226841,6.79521191,9.61704644,91403793717.96747,2.7679,91403793717.97,,2024-11-22T04:28:00.000Z,,,,,,2024-11-21 23:29:06.782863
5,52,XRP,XRP,xrp,1433,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-22T04:28:00.000Z,1.4077567878154107,15934451936.514185,145.8807,2.0702171,29.51699496,71.02913865,165.23404776,137.52877021,131.44927398,80145342609.21147,2.427,140775678781.54,,2024-11-22T04:28:00.000Z,,,,,,2024-11-21 23:29:06.782863
6,74,Dogecoin,DOGE,dogecoin,1105,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146891846383.70523,146891846383.70523,True,,7,,,,2024-11-22T04:27:00.000Z,0.3955012341474679,8769834534.125742,8.3438,-0.21291246,4.85494116,8.71903655,186.78913764,266.59353017,251.13920512,58095906530.95569,1.7581,58095906530.96,,2024-11-22T04:27:00.000Z,,,,,,2024-11-21 23:29:06.782863
7,3408,USDC,USDC,usd-coin,23266,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,38296748101.74948,38296748101.74948,False,,8,,,,2024-11-22T04:27:00.000Z,0.9997579065496888,14715043136.360106,27.2859,-0.02237197,-0.02290342,-0.0109736,-0.03478433,-0.04209277,-0.02268495,38287476709.86583,1.1587,38287476709.87,,2024-11-22T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-21 23:29:06.782863
